key,source,target
Content/3072759599,"通称：飞龙
物种：蝰属飞龙
时代：未知
食性：食肉
性情：好战
野生
如同陆地上的近亲，这群喜欢栖息在龙谷的蝰属飞龙与欧洲神话中的生物极为相似。

抛开体型差异，蝰属飞龙和其他近亲恐龙的最大区别就是前者只有两条后腿，和鸟类差不多。
除此以外两者很接近，另外它们还有如装甲般厚实的鳞片、坚韧的翅膀并且可以从嘴部的一对腺体中喷射物质。

物质的属性和飞龙鳞片的颜色有直接联系。有些会吐火，有些会喷酸，还有一些甚至会射出生物电柱。
家养
我敢说没有什么飞行坐骑会比蝰属飞龙更致命了。它的力量、坚韧和能力让它的敌人毫无招架之力。极少数无法立即取胜的战斗，它也可以通过高机动性以智取胜利。

它的背脊是天生的鞍具，许多骑手喜欢不用鞍具直接骑乘。确实很稀奇。不过，成年的蝰属飞龙无法被驯服。如果你想要获得它的忠心，你必须从孵龙蛋开始做起。",
Content/1315717289,"通称：
跳鼠
物种：跳鼠
时代：未知
食性：草食动物
性情：胆小

野生
科学地讲，跳鼠简直是一个让人爱不释手的小毛球，我抱住它就再也不想放下它了。可惜的是，在这片恶土上，相貌可爱绝对不足以作为防御机制，这就意味着跳鼠永远只能是食物链的最底层。对于掠食者和幸存者们来说，跳鼠就是方便的食物来源，后者更是很看重它们的毛皮。

当地人称它做跳鼠，只是看起来像，它们实际是毫无关系的。而且它们实际上也不会像真正的跳鼠一样蹦蹦跳跳，正因此，我把它们一般划为啮齿总目，但是它却好像一次就拥有啮齿类和兔形目的特征。

家养
在我数十个小时的把玩和研究之后，我意识到它除了是这片荒漠中可爱的宠物，它还拥有预见这片恶土恶劣天气的感官。当天气转恶，跳鼠会出现奇怪的动作，为此驯服跳鼠确实赢得了幸存者们让它们趴在肩膀上的权利。
我不需要刻意找驯服跳鼠的理由，但为了说服你，我会用尽我的一切口舌找到一切能分享跳鼠可爱之处的理由。
",
Content/575101333,通信,
Content/2053096519,指南针,
Content/1473076882,竞争对手1名,
Content/265549754,竞争对手2名称,
Content/3141037546,完成所有房间的目标才能继续,
Content/2137825422,泰克材料加工而成的楼梯，可以切换成斜坡。,
Content/3047531030,复合材料,
Content/4133873457,肥料箱,
Content/1860094738,复合弓,
Content/640414393,美颌龙,
Content/3917072082,Compsognathus档案,
Content/783650700,美颌龙,
Content/3035140036,美颌龙图鉴,
Content/735386036,美颌龙蛋,
Content/2252708469,美颌龙出生点 (1-5),
Content/2537813410,冷凝瓦斯,
Content/1699768521,"这太让人费解了! 为什么我的进展如此缓慢？这些科学家并不比我聪明，但他们却不断取得进展，而我自己的研究却不断陷入困境。
这只是一个经验问题，没错了。他们更熟悉他们的工具，他们有更多的信息可供支配。如果我是他们，几个月前就会完成他们那个可笑的项目了！
我必须要更加努力的工作以弥补我的缺陷才行。我要在实验室里吃饭和睡觉，决不能分心，直到我所谓的同行们学会尊重埃德蒙-洛克威尔爵士的名字。",
Content/964419324,"这该死的天气！沙尘暴不光让我丢了坐骑，散去之后我居然刚巧出现在了大叛徒沃克小姐面前！天呐她还这能装，滔滔不绝地说些见到我真好的鬼话。胡说八道！我一眼就能看穿她的诡计。

我敢肯定她想要我的艾德蒙金属。她之所以没有直接杀了我并且夺走它仅仅是因为她还需要我卓越的智慧去理解它。好吧这游戏我也会玩，沃克小姐！我可以继续扮演这慈祥的老科学家的角色，但我绝对不会再次被背叛！",
Content/3089038078,困惑和昏昏欲睡。,
Content/4102531456,冷凝的瓦斯,
Content/317093939,冷凝的瓦斯球,
Content/2209643263,恭喜！你找到了所有恐龙！,
Content/567676596,恭喜！你把婴儿送回来了！,
Content/2453694354,恭喜！你把蛋送回来了！,
Content/2639033883,恭喜！,
Content/1279120354,正在连接...,
Content/1203265757,可动态连接附近的电缆。,
Content/429814579,可动态连接附近的水管。,
Content/3648063921,连接到氧气瓶，只要瓶中有氧气就可以持续供氧,
Content/3320235429,安慰,
Content/302593931,控制台的容量,
Content/1687987799,控制台距离: 0m,
Content/1517460638,建造,
Content/2228127831,"施工进展顺利。我们之中没有人是建筑师，但我们一直在调整自己的角色。

隐藏在吉里什宽阔肩膀和爽朗笑声背后的是一个思维敏锐的头脑。当我说服他不要再摆弄石块而是要开始制定计划后，我们的进展快了很多。那让阿米尔可以全身心建造一个花园，这可以让他有家的感觉。

我则一心一意试图让我们保持效率和士气。我希望我能做得更好。可惜，虽然女祭司有很多天赋，但并不擅长体力劳动。我经常在中午前就已经感到力不从心。我祈祷其他人不会觉得我是个累赘。",
Content/2756250669,"欧米茄营地的建设工作进展良好。当我专注时，事情通常都会很顺利。我希望能有一些比建设生活区、恐龙区和基础防御工事更有挑战性的事情，但这足够让我忙上一小会了。

这些天以来，我意识到自己是这里的实际领导者。其他活人没有一个合格的，好吧，就我来当吧。我只是没法忍受被不满和情绪崩溃所打扰。我还有真正的工作要做，它可以解决本质问题。

这就是为什么我以前让联邦需要按照合同把我安排在山区的别墅里。我的小窝，只有我自己和需要我解决的问题。它太完美了。还有一套很棒的音响。前提是我的记忆是真实的话。",
Content/151783035,消耗品,
Content/890535145,消耗品,
Content/4090401178,消耗电池中的电量,
Content/1630810852,"使用这个来永久解锁""敲空气鼓""的表情. 想敲鼓点的时候就用吧.",
Content/460983942,"使用这个来永久解锁""弹空气吉他""的表情. 想即兴演奏就用吧.",
Content/4038150161,"使用这个可永久解锁“健美”表情。

原始人饮食法效果真好！",
Content/3691584883,"使用这个可永久解锁“后空翻”表情。

向大家展示一下你绝佳的魅力吧。",
Content/1701433346,"使用这个可永久解锁“揉肚子”表情。
我饱了……但我不会拒绝再来一口。",
Content/2059542970,"使用这个可永久解锁“二头之吻”表情。

给大家看看你的武装有多“大”。",
Content/1740818102,"使用这个可永久解锁“兔子跳”表情。

你会成为一名真正的嘻哈舞神！",
Content/1641414438,"使用这个可永久解锁“颂歌”表情。
这是吟唱的时节！",
Content/520701769,"使用它来永久解锁“捶胸”表情。

向其他人展示谁才是老大。",
Content/3578374585,"使用这个可永久解锁“跳舞”表情。

向大家展示一下你优美的舞步吧。",
Content/3362596555,"使用这个可以永久解锁""妩媚""表情. ",
Content/3833320135,"使用这个可永久解锁“嗝又瘫”表情。

当你被塞得比火鸡还满的时候，最好还是打个盹吧。",
Content/2300026562,"使用这个可永久解锁“欢乐鼓掌”表情。

噢噢噢，我有礼物吗？！",
Content/3634807005,使用这个可永久解锁“爱心”表情！,
Content/3523945891,"使用这个可永久解锁“呼啦舞”表情。
向大家展示你的舞技吧.",
Content/2246777836,"使用这个可永久解锁“饥饿”表情。
我要吃大餐，我现在就要吃！",
Content/1127717602,"使用这个可以永久解锁""敲门""表情. 敲敲门, 谁在对面啊？ ",
Content/2412027150,"使用这个可以永久解锁""狂舞""表情. 来！嗨起来！",
Content/59217607,"使用这个可永久解锁“胡桃夹子舞”表情。
跳舞的节日！",
Content/1183368111,"使用这个可永久解锁“惊恐”表情。

让大家看看你有多害怕。",
Content/104317595,"消耗此物品会永久解锁""圣诞老人笑声""的表情. 你做这个表情的时候一定也会情不自禁的一起跟着笑的！",
Content/3281297112,"使用这个可以永久解锁""惊吓""表情. 吓到你了吧！",
Content/439806622,"""使用这件道具永久解锁“自我拥抱”表情。

记住, 要活着首先就要爱自己。""",
Content/3962056080,使用这个可永久解锁“雪球”表情！,
Content/2219433813,"使用这个可以永久解锁""摇尾巴""表情. 尾巴摇起来！",
Content/2808478935,使用它可永久解锁“不给糖就捣蛋 1”表情。 给我糖果，给我零食……给我好吃的！,
Content/2334819044,使用它来永久解锁“不给糖就捣蛋 2”表情。 鬼魂和妖精——不款待我们就让你好看。,
Content/1664057800,使用这个可永久解锁“火鸡”表情！,
Content/3608911593,"使用这个可永久解锁“僵尸”表情。

这僵尸舞有点僵死.",
Content/1487562124,使用这个可永久解锁该造型！,
Content/1653678703,联系系统管理员,
Content/4289971663,隔离区,
Content/3528530205,隔离区入口,
Content/3347296901,一个能收集树脂的器物。,
Content/2315203739,包含各种物品,
Content/3746386967,继续到下一个数据群,
Content/1288179110,控制中心,
Content/1416026597,控制室,
Content/2980714775,控制器：{0} 可见 {1} 隐藏 {2} 动画速度 {3} 演员位置：{4},
Content/1393689004,"虽然说控制这个盔甲巨人我已经开始顺手了，但永远不会得心应手。尽管它的手指能和我一样的动，但这本身就令我很不安，而且有时我会迷失在我周围的这些指示灯中。

海莲娜比我更适应操纵巨人，尽管就像所有事情一样，她低估了自己。自从我把那个怪物老人扔进深渊后，她就一直在把我从堕落的深渊之中拉回来。

我仍然无法理解，为什么我们第一次见面时，她对研究动物排泄物如此感兴趣，但在与她一起走过这条路后，我可以认识到她意念的力量。我将尽我所能来保护它。",
Content/1918348719,将风能转化为电能。,
Content/875949677,熟鱼肉,
Content/1789817243,熟羊肉,
Content/1528885581,熟肉,
Content/3424327707,熟肉干,
Content/1897161208,优质熟鱼肉,
Content/3171061628,优质熟肉,
Content/849622308,烹饪,
Content/651790109,烹饪锅,
Content/1405310564,帅气的诺格林印衫,
Content/2642665675,额外时间的冷却,
Content/3761621038,冷却池,
Content/1891086034,冰爽！,
Content/788808566,铜峰，40% 风力,
Content/2280614681,珊瑚,
Content/2127183695,核心掉落物,
Content/3694370637,尸体,
Content/1540532694,正确的路线！,
Content/3497552324,腐化蟒蛇,
Content/2720329427,腐化的元素节点,
Content/1122686035,腐化心脏,
Content/387063829,腐化螳螂,
Content/1357007524,腐化的肿瘤,
Content/1330378407,腐化的节胸膜,
Content/3583661044,腐化化身,
Content/2663611407,腐化化身靴子,
Content/3141761859,腐化化身手套,
Content/1769953479,腐化化身头盔,
Content/1750025728,腐化化身突袭！,
Content/267131746,腐化化身裤子,
Content/1377730759,腐化化身上衣,
Content/79994350,腐化靴子,
Content/2515914392,腐化牛龙,
Content/2602257546,腐化的爪兽,
Content/1413962445,腐化胸甲,
Content/3546752139,腐化的死虫,
Content/3635458227,腐化的巢穴,
Content/3480201776,腐化的双脊龙,
Content/994328077,腐化的异形龙,
Content/3345700450,腐化恐龙,
Content/1983489540,腐化图鉴,
Content/2293368018,腐化花园,
