key,source,target
Content/1530248558,"Common Name: Tropeo
Species: Tropeognathus mesembrinus
Time: Cretaceous
Diet: Piscivore
Temperament: Neutral


Wild
Up close, Tropeognathus mesembrinus is easily recognized by the keeled crests on its snout, but with wingspans of up to twenty-seven feet, you’re sure to spot it before then. 

These large wings are not only ideal for catching air currents over its ocean hunting grounds, but they also let Tropeognathus draft off of other flying creatures by flying behind them. While not the fastest flyer on the Isles, when combined with its remarkable stamina, this makes Tropeognathus well suited for long distance flight.

Because it’s on the wing so much, Tropeognathus is best snared by those riding another flier. I've noticed the more clever tribespeople using chain bolas to capture them while airborne.

Domesticated
Once tamed, Tropeognathus has proven quite useful to the people of the Isles beyond mere transportation. For example, its toothed beak can grind down many common goods to their base components, which is a great way to recycle items and gear! Well, so long as you have a rag handy to wipe off the spit...

That bite is punishing enough to crack armor and grind through it over time, and Tropeognathus can blow away flora and fauna alike with a gust from its wings. Air-to-air combat is where this creature really shines, though. And with the right tools, some survivors have managed to fit them with a saddle-mounted flak cannon and jet engine for maximum lethality. 

Trust me, you haven't lived until you've ridden a jet-powered pterosaur into a dogfight. Saddle one up and see for yourself - you can be my wingman anytime!",
Content/1044939444,Common Resources,
Content/1696242285,"Common name:
Achatina
Species: Achatina limusegnis
Time: Holocene
Diet: Herbivore
Temperament: Passive


Wild
Found mostly in marshes and jungles, Achatina limusegnis is a very slow, very non-threatening land mollusk. It might be the simplest creature on the Island to hunt, and while it only provides a small amount of meat and chitin, an easy meal is always of value on the Island.

Unlike nearly every other creature on the Island, Achatina does not defecate normally. Instead, it secretes a thick, sticky substance. Achatina leaves trails of this slime, but the trails are so thin that they crumble to dust quickly.

Domesticated
There is a very disgusting, but useful fact about Achatina that causes tribes to seek to tame them: its secretions are chemically similar to the ""Cementing Paste"" and ""Organic Polymer"" used by many tribes for building materials. Tamed Achatina naturally accumulates this slime over time, which can then be collected at the tribe's convenience.

Legend has it that Achatina can be tamed with a special ""cake"" made from harvested crops & resources.",
Content/3619265363,"Common name:
Allosaurus
Species: Allosaurus therotribus
Time: Late Jurassic
Diet: Carnivore
Temperament: Aggressive

Wild
Smaller but faster than Tyrannosaurus, larger but slower than Carnotaurus, Allosaurus therotribus is the island's resident pack-hunting theropod. While most aggressive theropods are relatively solitary creatures, Allosaurus lives in groups of 3-4. One Allosaurus is the alpha, while the others are its mates or a beta male.

Like humans find value in forming a tribe, the Allosaurus has evolved to hunt in packs. Its saw-shaped teeth leave its prey bleeding and maimed, making escape difficult.

Once an Allosaurus slows a creature with its cutting bite, the rest of its pack quickly closes in for the kill.

Domesticated
Not everyone thinks a tamed Allosaurus is ideal. Those who appreciate speed generally tame Carnotaurus, while those who value raw stopping power tame Tyrannosaurus.

However, riders of Allosaurus tend to respect the utility of its Alpha pack status, which along with its bleed-inducing attacks and relative mobility, can effectively turn the tide of a combined arms battle.",
Content/1965642031,"Common name:
Ammonite
Species: Ammonitina multiamicus
Time: Late Jurassic-Mid Cretaceous
Diet: Feeder
Temperament: Passive

Wild
Usually found in the deepest parts of the waters around the Island, Ammonitina multiamicus has a strange relationship with the other creatures of the deep. It must do something beneficial for them since every nearby sea creature defends Ammonitina when it is attacked. What this distinct symbiosis is based on, alas, I have not yet discovered.

Ammonitina has also made its way into the deeper parts of many underwater caves. Even within these caves, the creature will draw attention if assaulted, making harvesting its resource-rich shell a tricky proposition, depending on what other dangers may be lurking nearby.

Like many of the untameable ocean dwellers, Ammonitina still has enough utility to be a valuable hunting target. If a tribe is willing to risk the wrath of nearby would-be protectors, Ammonitina bile can be harvested from the innards of its corpse. This bile can then be worked over with other chemicals to produce powerful concoctions, the most notable being a mixture that causes creatures to become enraged and attack the source of the scent.",
Content/2799229987,"Common name:
Anglerfish
Species: Melanocetus anglerpescum
Time: Early Cretaceous-Holocene
Diet: Carnivore
Temperament: Aggressive

Wild
Whether its size is caused by adaptation to the Island's other inhabitants, or by cross-breeding with another larger species, Melanocetus angerlpescum is the largest form of Anglerfish I've ever heard of. Typically found among the deepest, darkest expanses of the ocean, this creature preys on smaller fish while being an excellent source of food for larger predators.

Melanocetus has an array of bioluminescent light pods at the end of stalks on its head. Like typical Anglerfish, it primarily uses these to attract smaller creatures and trick them into coming close enough for Melanocetus to consume the prey. This often makes wild Melanocetus itself relatively easy to spot among the briny depths.

Domesticated
Exploring the depths of the ocean can be difficult. The cold, the lack of air, and the shocking absence of light combine to make travel very dangerous.

A tamed Anglerfish can use the natural light at the end of its stalks to illuminate the depths, making exploration not only safer but more lucrative, as I've heard some survivors use this creature to harvest the silica pearls found throughout the ocean's depths!",
Content/1066342864,"Common name:
Ankylosaurus
Species: Ankylosaurus crassacutis
Time: Late Cretaceous
Diet: Herbivore
Temperament: Docile

Wild
Unlike many of the herd animals on the Island, Ankylosaurus crassacutis tends to live in small family units.

I believe they can afford to stick with smaller groups because of their incredibly thick skin, for which they're named.  

Despite not being among the largest of the Island's herbivores, Ankylosaurus is one of the more difficult creatures to take down. Its thick, armored skin seems to make it more than a match for several of the mid-sized predators that would otherwise hunt it.

Reckless carnivores are just as likely to hurt themselves on Ankylosaurus' spikes, as they are to get hit by its tail.

Domesticated
Without a doubt, the best trait of a trained Ankylosaurus is its enormously dense tail.

This tail is powerful enough to quickly shatter the resource-laden rocks of the Island. 

One of the wealthier human tribes on the island utilizes a squad of Ankylosaurs in its mines and quarries. The creature's affinity for metal enables it to carry raw ore at an effectively reduced weight.",
Content/739045047,"Common name:
Araneo
Species: Araneomorphus Amalgotantibus
Time: No equivalent, traits
begin as far back as Mesozoic Era
Diet: Carnivore
Temperament: Aggressive

Wild
I don't know where to start with Araneomorphus Amalgotantibus. It has so many of the nightmare inducing traits of spiders from among many family and genus.

It fires webbing like a bola spider, and it spits venom like a lynx spider. It has a poisonous bite like a myriad of spiders, and can see in the dark by sensing vibrations.  

To top it off, it's larger than an adult human!

If that wasn't enough, I'm convinced that some of the caves on the Island have actually been dug by Araneomorphus, but this worries me; either it's a colony-spider (like ants), or there is a much larger Araneomorphus somewhere on the Island.

Domesticated
As long as it is kept far from arachnophobics, a domesticated Araneomorphus makes an excellent guardian creature for anyone who wants to avoid lethal tactics. Their strange web-spraying behavior is also certain to be quite helpful while hunting fast, fleeing prey.",
Content/1233930134,"Common name:
Archaeopteryx
Species: Archaeopteryx magnamilvum
Time: Late Jurassic
Diet: Carnivore
Temperament: Fearful

Wild
Approximately one meter long, the Archaeopteryx magnamilvum is a primarily tree-dwelling proto-bird. It avoids the ground as much as possible, preferring to stay in the safety of the tree-line, where few predators can reach it.

I've not seen an Archaeopteryx outright fly yet, so it's possible that they cannot generate enough lift to do more than glide long distances between perches.

I'm not sure how a creature so fearful of the ground can be such a picky eater, but Archaeopteryx only seems to consume certain rare insect matter. The most likely explanation is that it tends to nest in infested trees, stripping them bare of such food sources.

Domesticated
While not large enough to bear the full weight of an adult human, Archaeopteryx still has great utility. Despite the creature's inability to fly, its wings have sufficient strength to dramatically slow the rate of a person's descent, if that person holds onto Archaeopteryx while airborne. Taming Archaeopteryx can be somewhat troublesome, though, as it refuses to eat most common food sources, and glides to prospective safety at the first sign of any interloper.",
Content/1482751740,"Common name:
Argentavis
Species: Argentavis atrocollum
Time: Late Miocene
Diet: Carrion Feeder
Temperament: Short-Tempered

Wild
Lording over the skies across the Island, Argentavis atrocollum has few aerial rivals. It is a small consolation for the Island's other avian creatures, then, that Argentavis seems to have little interest in anything alive.

Quite apart from what I would have guessed, Argentavis does not have the stooped neck typical of modern buzzards and vultures. 

I don't know if it adapted this stronger neck to deal with the predators on the Island, or if its lineage derives from before the stooped neck became common in carrion-eating birds. Whichever it might be, it has enabled Argentavis to carry smaller creatures with its beak.

Domesticated
Argentavis is actually slower than the Island's far more common Pteranodon, but it possesses significantly more stamina and can sustain flight for approximately three times as long. Its weighty stature, in comparison to the Pteranodon, allows it to utilize its talons to support the weight of an additional passenger. Considering its saddle doubles as a mobile crafting station, it makes Argentavis an excellent creature for traveling and hauling cargo over long distances.
",
Content/3642589654,"Common name:
Arthropluera
Species: Arthropluera felsanguis
Time: Early Permian
Diet: Carrion Feeder
Temperament: Aggressive

Wild
The fact that this creature even exists is enough to give me nightmares. Like the Island's other arthropods, Arthropluera Felsanguis has become much larger than I might have believed possible. It's a very aggressive hunter but greatly prefers to eat meat after it has spoiled, so much so that it voraciously seeks out such delicacies.

Arthropluera's blood has a very low pH, to the point that it can dissolve many materials. This acidic blood splashes back onto anything that directly attacks it, weakening the durability of melee weapons and hurting attackers. Many creatures thusly refuse to prey on Arthropluera, fearing this unique defense. If that wasn't enough, Arthropluera also keeps a small reservoir of blood ready to spit at its prey.

Domesticated
Like most of the Arthropods on the Island, Arthropluera is simple-minded and relatively easy to tame. It is an almost entirely military mount, useful mostly for attacking at a distance. Thanks to its unique defenses, whether hunting or warring, Arthropluera is generally safe from all but the largest of creatures.",
Content/1306276347,"Common name:
Baryonyx
Species: Baryonyx aquafulgur
Time: Early Cretaceous
Diet: Piscivorous
Temperament: Passive to land
creatures, but aggressive to water-dwellers

Wild
Like the Carnotaurus, Baryonyx aquafulguar is a large carnivore, but not large enough to rival the Island's apex predators. While not as powerful as some deep-sea predators or Spinosaurus, Baryonyx is an extremely fast swimmer who is still sufficiently nimble enough to threaten most creatures on the Island.

And yet despite being a fast, dangerous dinosaur, Baryonyx almost exclusively consumes fish and other water-dwellers. The highly specific metabolism of Baryonyx seems to allow it to heal wounds almost preternaturally fast after feeding on nutritious fish meat.

Perhaps this is why Baryonyx rarely attacks land animals?

Domesticated
Baryonyx's natural affinity for aquatic predation means that once tamed; it learns to kill ocean-dwellers even more efficiently.

Between its speed and its power, Baryonyx makes an ideal choice for anyone interested in frequently moving between water and land travel, and who values speed and agility over raw strength.",
Content/3473076136,"Common name:
Basilosaurus
Species: Basilosaurus solatiumfecit
Time: Late Eocene
Diet: Piscivore
Temperament: Passive

Wild
One of the stranger creatures in the waters surrounding the Island is Basilosaurus solatiumfecit. It's a powerful swimmer which has adapted to the shallows so remarkably well that it rapidly recovers from injuries when near the water's surface. Conversely, it's vulnerable to deep water pressure, which slowly causes it harm.

Basilosaurus is usually closely followed by other predatory creatures, as its eating habits leave plenty of scraps for scavengers to consume. It is a gentle creature towards humans and happily laps up food directly from them. However, the creatures that trail the ""Basi"" tend to become dangerously enraged whenever this occurs, as it leaves no leftovers for them.

Domesticated
Despite the hassle of engaging with its ornery followers, many tribes still attempt to tame the Basilosaurus, as its mammalian, warm-blooded circulation provides a rider with perfect comfort from both heat and cold. Being apprehensive in nature, Basilosaurus is equipped with a defense mechanism that prevents it from being stunned or shocked. Alternatively, Basilosaurus is hunted (perhaps too vigorously) for its special blubber, which can be efficiently refined into gasoline!",
